,User-ID,ISBN,Book-Rating
14799,2196,9510142727,8
14800,2197,0156005778,0
14801,2197,0312291639,9
14802,2197,0375727434,7
14803,2197,0449701301,0
14804,2197,0449701875,8
14805,2197,0449702146,10
14806,2197,0449702545,8
14807,2197,0449702936,8
14808,2197,0449703347,0
14809,2197,0590471570,9
14810,2197,0590477323,7
14811,2197,1550223968,8
14812,2198,0451524934,10
14813,2199,0099771519,9
14814,2203,014043187X,7
14815,2203,0552138916,6
14816,2204,0440211727,9
14817,2209,8804388730,0
14818,2209,8804413530,0
14819,2209,880441913X,0
14820,2209,8817151157,8
14821,2209,8817151467,8
14822,2209,8817151602,8
14823,2209,8817151815,8
14824,2216,3257218370,8
14825,2218,0425101452,8
14826,2219,0192816489,8
14827,2222,014018869X,9
14828,2222,189251415X,8
14829,2223,1401068049,5
14830,2224,2070374637,7
14831,2225,0773680004,9
14832,2226,2890377741,9
14833,2230,0375505296,2
14834,2232,3423350024,0
14835,2238,0062502182,0
14836,2238,034536662X,10
14837,2238,0553348981,10
14838,2240,0162823272,7
14839,2240,0486251772,8
14840,2244,0671541013,0
14841,2250,0684874350,8
14842,2253,0446611212,8
14843,2253,0451207580,0
14844,2255,0316168688,8
14845,2255,0425175405,7
14846,2255,0425189082,0
14847,2255,0452264790,8
14848,2255,0679448802,0
14849,2266,30/6646/1,8
14850,2268,0971880107,0
14851,2270,0751535818,8
14852,2271,0684874350,10
14853,2275,0060977493,0
14854,2276,0020960808,10
14855,2276,0030589533,0
14856,2276,0030632366,9
14857,2276,0060937645,0
14858,2276,0061030643,8
14859,2276,0061097195,0
14860,2276,0061098353,8
14861,2276,0061099155,9
14862,2276,006109918X,0
14863,2276,0061099643,0
14864,2276,0062517791,0
14865,2276,0062517821,0
14866,2276,0071383832,0
14867,2276,0071407944,7
14868,2276,0071414975,0
14869,2276,0131953621,8
14870,2276,0133143023,9
14871,2276,0139634479,6
14872,2276,0140150706,0
14873,2276,0151712824,0
14874,2276,0312019009,0
14875,2276,031209261X,10
14876,2276,0312191952,9
14877,2276,0312855486,10
14878,2276,0312913435,0
14879,2276,0312970617,0
14880,2276,0312974728,9
14881,2276,0312983220,8
14882,2276,0312989385,10
14883,2276,0340055383,9
14884,2276,0340182563,9
14885,2276,0345254112,0
14886,2276,0345256662,0
14887,2276,0345257448,8
14888,2276,0345260724,0
14889,2276,0345271335,10
14890,2276,0345272455,0
14891,2276,0345272463,9
14892,2276,0345273575,0
14893,2276,0345275187,9
14894,2276,0345275497,10
14895,2276,0345277406,0
14896,2276,0345277937,0
14897,2276,0345280229,0
14898,2276,0345285980,0
14899,2276,034528643X,8
14900,2276,0345288300,0
14901,2276,0345291158,0
14902,2276,0345296044,0
14903,2276,0345296052,0
14904,2276,0345298713,0
14905,2276,0345303067,0
14906,2276,0345308476,9
14907,2276,0345308980,0
14908,2276,0345315642,10
14909,2276,0345326962,0
14910,2276,0345357620,8
14911,2276,0345361407,7
14912,2276,0345366239,0
14913,2276,0345368959,0
14914,2276,0345370732,0
14915,2276,0345379144,10
14916,2276,0345382447,7
14917,2276,034538475X,0
14918,2276,0345384911,0
14919,2276,0345388674,0
14920,2276,0345391055,0
14921,2276,0345397371,8
14922,2276,0345404793,9
14923,2276,0345413881,0
14924,2276,0345419995,0
14925,2276,0345423615,9
14926,2276,0345423658,0
14927,2276,0345447867,9
14928,2276,0345460693,9
14929,2276,0380002930,9
14930,2276,0380482800,3
14931,2276,0380503026,8
14932,2276,0380542625,10
14933,2276,0380561433,0
14934,2276,0380699575,0
14935,2276,0380724987,0
14936,2276,038072880X,9
14937,2276,0380751682,5
14938,2276,0380770210,8
14939,2276,0380872625,0
14940,2276,0380896354,0
14941,2276,0385018681,8
14942,2276,0385040326,0
14943,2276,0385054882,0
14944,2276,0385505833,5
14945,2276,0385510438,0
14946,2276,0393310477,7
14947,2276,0394499026,5
14948,2276,0394718224,0
14949,2276,0394730526,0
14950,2276,0395247764,10
14951,2276,0399129723,8
14952,2276,0399146725,10
14953,2276,0425030520,0
14954,2276,0425033260,7
14955,2276,0425037967,8
14956,2276,0425039048,9
14957,2276,0425040801,0
14958,2276,0425045404,0
14959,2276,0425046648,0
14960,2276,0425047253,10
14961,2276,042504842X,0
14962,2276,0425050343,0
14963,2276,0425050424,9
14964,2276,0425051617,0
14965,2276,0425052990,4
14966,2276,0425053008,5
14967,2276,0425054578,6
14968,2276,0425055272,10
14969,2276,0425055914,0
14970,2276,0425056023,9
14971,2276,0425058190,8
14972,2276,0425058646,0
14973,2276,0425062856,8
14974,2276,0425072738,0
14975,2276,0425074498,0
14976,2276,0425084574,0
14977,2276,0425119653,8
14978,2276,0425155943,0
14979,2276,0425158616,0
14980,2276,0425170470,10
14981,2276,0425172546,9
14982,2276,0425177351,0
14983,2276,0425182908,4
14984,2276,0440110602,8
14985,2276,0440128757,8
14986,2276,0440145465,10
14987,2276,0440177499,0
14988,2276,044018178X,0
14989,2276,0440204925,0
14990,2276,0440220793,7
14991,2276,0440221471,10
14992,2276,0440236673,10
14993,2276,0440237424,6
14994,2276,0440241537,0
14995,2276,0440948754,9
14996,2276,0440980429,0
14997,2276,0441003389,0
14998,2276,0441003435,0
14999,2276,0441065848,10
15000,2276,044106857X,0
15001,2276,0441091660,0
15002,2276,0441102573,0
15003,2276,0441116868,9
15004,2276,0441138764,0
15005,2276,0441159354,0
15006,2276,0441166008,0
15007,2276,0441167128,0
15008,2276,0441227449,0
15009,2276,0441239196,0
15010,2276,0441317502,9
15011,2276,0441354955,0
15012,2276,0441370594,0
15013,2276,0441373879,0
15014,2276,0441515444,0
15015,2276,0441653162,0
15016,2276,0441735762,0
15017,2276,044173684X,8
15018,2276,0441760066,0
15019,2276,0441775578,0
15020,2276,0441791131,0
15021,2276,0441816533,0
15022,2276,0441889697,0
15023,2276,0441892558,0
15024,2276,0441896448,0
15025,2276,0441918107,0
15026,2276,0445201223,0
15027,2276,0446310735,0
15028,2276,0446322563,0
15029,2276,0446327085,9
15030,2276,0446346829,0
15031,2276,0446349461,9
15032,2276,0446356611,0
15033,2276,0446360430,0
15034,2276,0446364622,8
15035,2276,0446518220,10
15036,2276,0446521612,5
15037,2276,0446605484,0
15038,2276,0446607657,0
15039,2276,0446609323,9
15040,2276,0446609404,0
15041,2276,0446612790,10
15042,2276,0446613681,8
15043,2276,0446764086,0
15044,2276,0446794031,7
15045,2276,0446890359,0
15046,2276,0446912689,0
15047,2276,0446936383,10
15048,2276,0446957402,0
15049,2276,0449001954,0
15050,2276,0449007383,10
15051,2276,0449201147,0
15052,2276,0449206181,0
15053,2276,0449209695,10
15054,2276,0449212602,0
15055,2276,044921852X,9
15056,2276,0449227421,0
15057,2276,0449232085,9
15058,2276,0449236714,8
15059,2276,0449237842,10
15060,2276,0449238121,0
15061,2276,0449240886,5
15062,2276,0449243842,0
15063,2276,0449245284,0
15064,2276,0449703274,10
15065,2276,0449903001,9
15066,2276,0451092317,0
15067,2276,0451095847,5
15068,2276,0451097548,0
15069,2276,0451115481,0
15070,2276,0451115589,7
15071,2276,0451132319,0
15072,2276,0451153553,0
15073,2276,0451153936,0
15074,2276,0451161343,0
15075,2276,0451163036,0
15076,2276,0451163710,10
15077,2276,0451167317,0
15078,2276,0451171845,9
15079,2276,0451184963,0
15080,2276,0451203267,0
15081,2276,0451204891,9
15082,2276,0451205073,0
15083,2276,0451207505,0
15084,2276,0451401905,5
15085,2276,0451451279,0
15086,2276,0451452305,10
15087,2276,0451452941,10
15088,2276,0451454081,10
15089,2276,0451454499,5
15090,2276,0451456068,0
15091,2276,0451456726,10
15092,2276,0451456734,10
15093,2276,0451458990,9
15094,2276,0451615492,9
15095,2276,0451620372,10
15096,2276,0460016989,7
15097,2276,047121888X,0
15098,2276,0515130125,10
15099,2276,0515135356,0
15100,2276,0515135747,7
15101,2276,052341269,9
15102,2276,0523419562,0
15103,2276,0523485263,0
15104,2276,052547014X,0
15105,2276,0534129064,8
15106,2276,055302986X,9
15107,2276,0553052691,10
15108,2276,0553103105,0
15109,2276,0553109782,0
15110,2276,0553113925,8
15111,2276,0553118021,0
15112,2276,0553130250,0
15113,2276,0553137115,0
15114,2276,0553144286,8
15115,2276,0553144316,0
15116,2276,0553144847,0
15117,2276,0553201387,0
15118,2276,0553204769,0
15119,2276,0553211803,0
15120,2276,0553226894,0
15121,2276,0553227041,5
15122,2276,0553231251,0
15123,2276,055323577X,7
15124,2276,0553236679,9
15125,2276,0553240307,10
15126,2276,0553246089,8
15127,2276,0553248456,0
15128,2276,0553249533,0
15129,2276,0553250531,0
15130,2276,0553254456,0
15131,2276,0553258311,6
15132,2276,0553260219,0
15133,2276,0553263226,10
15134,2276,0553268546,0
15135,2276,055327418X,0
15136,2276,0553285653,0
15137,2276,0553287737,0
15138,2276,0553289640,6
15139,2276,0553290797,8
15140,2276,0553291165,0
15141,2276,0553341014,0
15142,2276,0553574582,7
15143,2276,0553575538,10
15144,2276,0553576623,0
15145,2276,0553576801,8
15146,2276,0553582526,9
15147,2276,0553583441,0
15148,2276,0553583468,10
15149,2276,0553584510,9
15150,2276,0553585118,10
15151,2276,0553585681,10
15152,2276,0671001132,0
15153,2276,0671002384,0
15154,2276,0671002406,0
15155,2276,0671002570,0
15156,2276,0671004247,0
15157,2276,0671006754,0
15158,2276,0671016768,8
15159,2276,0671019813,0
15160,2276,0671415018,0
15161,2276,0671428306,5
15162,2276,0671440349,0
15163,2276,0671440683,0
15164,2276,0671442260,7
15165,2276,0671442686,10
15166,2276,0671448757,0
15167,2276,0671448773,0
15168,2276,0671461494,0
15169,2276,0671464795,0
15170,2276,0671465414,0
15171,2276,0671468200,0
15172,2276,0671473905,9
15173,2276,0671495003,0
15174,2276,0671523627,0
15175,2276,0671524313,10
15176,2276,0671531360,9
15177,2276,0671542141,0
15178,2276,0671547305,9
15179,2276,0671549952,0
15180,2276,0671555235,0
15181,2276,0671559060,0
15182,2276,067155915X,0
15183,2276,0671578510,0
15184,2276,0671618733,0
15185,2276,0671622358,7
15186,2276,0671625810,9
15187,2276,0671632663,0
15188,2276,0671632671,0
15189,2276,0671633295,0
15190,2276,0671635743,9
15191,2276,0671653601,9
15192,2276,0671656597,0
15193,2276,0671658131,0
15194,2276,0671658875,10
15195,2276,0671660632,5
15196,2276,0671669583,9
15197,2276,0671698508,0
15198,2276,0671698702,0
15199,2276,0671721178,10
15200,2276,0671721224,9
15201,2276,0671721291,0
15202,2276,0671721542,9
15203,2276,0671722026,0
15204,2276,0671729446,5
15205,2276,0671743872,5
15206,2276,0671794264,0
15207,2276,0671795988,7
15208,2276,0671797050,10
15209,2276,0671806769,7
15210,2276,0671808427,0
15211,2276,0671822489,0
15212,2276,0671822845,0
15213,2276,0671822896,7
15214,2276,0671823515,0
15215,2276,0671824171,0
15216,2276,0671828193,0
15217,2276,0671831593,0
15218,2276,067183276X,0
15219,2276,0671832867,7
15220,2276,0671832972,0
15221,2276,0671833073,0
15222,2276,0671833367,7
15223,2276,0671833987,8
15224,2276,0671833995,0
15225,2276,0671834843,0
15226,2276,0671836323,0
15227,2276,0671836927,9
15228,2276,0671868691,0
15229,2276,0671876015,10
15230,2276,0671896776,0
15231,2276,0679429220,0
15232,2276,0679504885,8
15233,2276,0684803976,10
15234,2276,0684852802,9
15235,2276,0688143660,0
15236,2276,0739424211,0
15237,2276,0739432680,0
15238,2276,0743412753,9
15239,2276,0743424387,6
15240,2276,0743437888,0
15241,2276,0743439740,0
15242,2276,0756400147,10
15243,2276,0756400619,8
15244,2276,0758201931,10
15245,2276,0786006579,7
15246,2276,0786014652,0
15247,2276,0786861657,0
15248,2276,0789488914,0
15249,2276,0800758056,0
15250,2276,0801615194,0
15251,2276,0802773524,0
15252,2276,0804101787,0
15253,2276,0805063897,10
15254,2276,0812500067,0
15255,2276,0812502124,0
15256,2276,0812511816,0
15257,2276,0812513711,8
15258,2276,0812513738,0
15259,2276,0812516001,0
15260,2276,0812517725,8
15261,2276,0812521048,0
15262,2276,0812525752,0
15263,2276,0812533496,0
15264,2276,0812533534,0
15265,2276,0812545508,0
15266,2276,0812545540,7
15267,2276,0812550307,0
15268,2276,0812575962,10
15269,2276,0812583361,0
15270,2276,0812585151,5
15271,2276,081287031X,9
15272,2276,0812880145,8
15273,2276,082171306X,6
15274,2276,0840764049,0
15275,2276,087100240X,0
15276,2276,087216683X,4
15277,2276,0872168026,5
15278,2276,0874771412,0
15279,2276,0875421989,0
15280,2276,0878331824,10
15281,2276,0879831227,0
15282,2276,0879977051,0
15283,2276,0879977361,0
15284,2276,0879977620,0
15285,2276,0879977906,0
15286,2276,0879977981,0
15287,2276,0879978066,0
15288,2276,0879978155,0
15289,2276,0879978406,0
15290,2276,0879978570,0
15291,2276,0879979283,0
15292,2276,0879979623,0
15293,2276,0880387157,0
15294,2276,0882293613,10
15295,2276,0882840185,8
15296,2276,0884042693,0
15297,2276,0886770416,0
15298,2276,0886770750,0
15299,2276,0886770963,0
15300,2276,0886771544,0
15301,2276,0886771854,0
15302,2276,0886771897,10
15303,2276,0886772222,10
15304,2276,0886772559,10
15305,2276,0886772850,10
15306,2276,0886772885,0
15307,2276,0886773199,10
15308,2276,0886773768,0
15309,2276,0886774519,0
15310,2276,0886774632,10
15311,2276,0886775167,10
15312,2276,0886775399,0
15313,2276,0886775639,10
15314,2276,0886775876,0
15315,2276,0886776120,10
15316,2276,0886776619,0
15317,2276,0886777011,0
15318,2276,0886779200,8
15319,2276,088950900X,3
15320,2276,0892131144,0
15321,2276,089529768X,8
15322,2276,0895942402,0
15323,2276,0897890272,10
15324,2276,0898620406,0
15325,2276,0930436024,0
15326,2276,0931580366,8
15327,2276,0932870171,0
15328,2276,0942024001,0
15329,2276,0962893862,0
15330,2276,09656196674,10
15331,2276,0965704637,7
15332,2276,1400047064,0
15333,2276,1551668467,0
15334,2276,1555610889,0
15335,2276,1556111401,6
15336,2276,1556522347,8
15337,2276,1559702125,4
15338,2276,1559723009,10
15339,2276,1562059513,10
15340,2276,1566492785,0
15341,2276,1570671273,0
15342,2276,1573220000,0
15343,2276,1588720284,0
15344,2276,1855858320,0
15345,2276,1893224902,10
15346,2276,3257229534,0
15347,2276,345245504,10
15348,2276,425037452,0
15349,2276,44004113325,7
15350,2276,44007948,0
15351,2276,44902495,0
15352,2281,0061008427,3
15353,2281,0380718340,0
15354,2281,0425098648,0
15355,2281,0425181103,7
15356,2281,0786001690,0
15357,2281,0886777631,0
15358,2283,0451153553,0
15359,2287,0060981180,6
15360,2287,0061051098,6
15361,2287,0140077022,5
15362,2287,0142001805,0
15363,2287,0375706062,6
15364,2287,0380014033,7
15365,2287,0425143341,0
15366,2287,0425147622,7
15367,2287,0446360856,6
15368,2287,0451180410,7
15369,2287,0553277839,0
15370,2288,0020519109,4
15371,2288,0020532105,0
15372,2288,0070212570,8
15373,2288,0310466628,6
15374,2288,0312305060,0
15375,2288,0312993560,8
15376,2288,0345384369,0
15377,2288,034539657X,0
15378,2288,0345468392,0
15379,2288,0373227787,0
15380,2288,037327369X,0
15381,2288,0373273711,0
15382,2288,037327372X,0
15383,2288,037329168X,0
15384,2288,0373791429,0
15385,2288,0380400480,0
15386,2288,0380819619,0
15387,2288,0425092178,0
15388,2288,0425115801,10
15389,2288,0425144429,5
15390,2288,0425144569,0
15391,2288,0425188809,10
15392,2288,0440206707,7
15393,2288,0446363510,6
15394,2288,0451212193,0
15395,2288,0553210092,5
15396,2288,0553582747,0
15397,2288,0553582763,9
15398,2288,0671623931,3
15399,2288,0743493540,0
15400,2288,0778320227,0
15401,2288,0800758579,0
15402,2288,0812589831,0
15403,2288,0821764462,10
15404,2288,0821770594,10
15405,2288,0964894203,0
15406,2288,1551666685,0
15407,2288,1591451124,0
15408,2288,1593100825,0
15409,2288,1593101678,0
15410,2290,01874061912,8
15411,2290,0553813277,0
15412,2292,0451204948,8
15413,2295,0060175966,0
15414,2295,0062502182,6
15415,2295,0486290492,8
15416,2295,156619301X,0
15417,2295,156836010X,0
15418,2296,0399144137,8
15419,2296,0743436741,7
15420,2302,0330352253,0
15421,2305,0609600567,7
15422,2308,0671021001,0
15423,2311,0786404019,10
15424,2312,0140348107,8
15425,2313,0020442602,9
15426,2313,0060173289,9
15427,2313,0295955252,8
15428,2313,0300069049,0
15429,2313,0312186754,5
15430,2313,0312275560,6
15431,2313,0312876513,6
15432,2313,0345348036,9
15433,2313,034545104X,5
15434,2313,0375706771,0
15435,2313,0385470142,9
15436,2313,0385482388,5
15437,2313,0394756827,10
15438,2313,0395874653,8
15439,2313,0399141146,3
15440,2313,0399146431,5
15441,2313,0449912558,0
15442,2313,0451525078,0
15443,2313,0452260116,9
15444,2313,0520077806,8
15445,2313,0553213601,0
15446,2313,0553278223,7
15447,2313,0679722319,0
15448,2313,0679729259,8
15449,2313,0679733760,7
15450,2313,0679741410,6
15451,2313,0679745580,8
15452,2313,0679781587,0
15453,2313,0767901266,0
15454,2313,0803287100,6
15455,2313,080901548X,0
15456,2313,0812533550,9
15457,2313,0820319627,7
15458,2313,0824811720,6
15459,2313,0870238566,7
15460,2313,0879520388,7
15461,2313,1558850481,6
15462,2316,042517736X,0
15463,2324,0061098019,0
15464,2324,0312978367,0
15465,2324,038079893X,0
15466,2324,0425177696,8
15467,2326,0380818191,0
15468,2326,0679781587,0
15469,2326,0786902604,0
15470,2326,0786905239,0
15471,2326,0786918047,0
15472,2326,0786918055,0
15473,2326,0786918063,0
15474,2326,0807281948,0
15475,2326,0807281956,9
15476,2326,0812511816,0
15477,2326,0812517725,0
15478,2326,0880381736,8
15479,2326,0880381744,0
15480,2326,0880381752,0
15481,2326,9721013412,8
15482,2326,9722905244,0
15483,2329,074346771X,4
15484,2330,088459134490,0
15485,2333,0030437717,7
15486,2333,0312195516,9
15487,2333,0316037443,0
15488,2333,0316789089,0
15489,2333,0399134883,0
15490,2333,0399138749,7
15491,2333,0571069134,7
15492,2333,0642527180,0
15493,2333,1878067745,0
15494,2333,O76790592X,0
15495,2334,0811816583,9
15496,2335,1588512681,7
15497,2336,1573228745,9
15498,2337,0060928336,9
15499,2337,0060987561,7
15500,2337,0136714897,10
15501,2337,0142001740,8
15502,2337,0312265867,7
15503,2337,0345350499,9
15504,2337,0375705856,0
15505,2337,0385505833,7
15506,2337,0440403278,10
15507,2337,0446528757,9
15508,2337,0451191145,9
15509,2337,0451191153,8
15510,2337,0671510126,8
15511,2337,0689823517,10
15512,2337,0803722907,9
15513,2337,0842314296,10
15514,2337,0875093663,10
15515,2337,1880089858,10
15516,2339,055328424X,6
15517,2340,0373250290,4
15518,2345,1844262553,9
15519,2349,3257227809,0
15520,2349,3442089611,0
15521,2349,3442303788,0
15522,2349,3442411580,0
15523,2349,344244392X,0
15524,2349,3492225039,0
15525,2349,3546001575,0
15526,2349,3548600867,9
15527,2349,3596124166,3
15528,2350,0525945172,8
15529,2351,3462029916,5
15530,2352,3423203668,0
15531,2352,3423204206,0
15532,2354,014131088X,8
15533,2354,0152008772,8
15534,2354,0380814021,7
15535,2354,0671759361,0
15536,2355,0312150601,8
15537,2357,0375725784,8
15538,2358,0061092894,0
15539,2358,006109398X,0
15540,2358,0061099694,0
15541,2358,0064408655,9
15542,2358,0064408663,0
15543,2358,0064410129,0
15544,2358,0140071083,6
15545,2358,0140291954,0
15546,2358,0310240972,0
15547,2358,0316666343,0
15548,2358,034524575X,0
15549,2358,0345275861,0
15550,2358,0345302745,8
15551,2358,0345334302,0
15552,2358,0345348176,8
15553,2358,0345373413,0
15554,2358,0345413873,0
15555,2358,0373260776,0
15556,2358,0373261071,0
15557,2358,037570387X,0
15558,2358,037570504X,0
15559,2358,0375719350,0
15560,2358,0380726262,0
15561,2358,0380757893,0
15562,2358,0380773945,0
15563,2358,0385337116,0
15564,2358,0394820304,0
15565,2358,0425136191,0
15566,2358,0425169863,0
15567,2358,0425171973,7
15568,2358,0440131480,0
15569,2358,0440170370,0
15570,2358,0440208823,8
15571,2358,0440220653,8
15572,2358,0440237424,0
15573,2358,0440400759,8
15574,2358,0440905605,0
15575,2358,0441048862,0
15576,2358,0441735762,0
15577,2358,044175046X,0
15578,2358,0441800106,0
15579,2358,0445210214,0
15580,2358,0446348287,0
15581,2358,0446516538,0
15582,2358,0446603309,0
15583,2358,0446603708,0
15584,2358,0446603775,8
15585,2358,0446603783,8
15586,2358,0449212599,8
15587,2358,0449702766,0
15588,2358,0451119932,0
15589,2358,0451160312,6
15590,2358,0451452925,0
15591,2358,0451525299,0
15592,2358,0451627954,0
15593,2358,0553155040,0
15594,2358,0553254723,0
15595,2358,055325636X,7
15596,2358,0553262009,7
15597,2358,0553263218,0
15598,2358,0553266969,0
15599,2358,0553267736,0
15600,2358,0553271547,0
15601,2358,0553272004,7
15602,2358,0553277472,0
15603,2358,0553277537,0
15604,2358,0553564013,0
15605,2358,0553801309,0
15606,2358,059033560X,6
15607,2358,0590403370,7
15608,2358,0590408747,0
15609,2358,0590414658,0
15610,2358,0590414976,0
15611,2358,0590419293,0
15612,2358,0590426877,0
15613,2358,0590428098,0
15614,2358,0671021001,0
15615,2358,0671027360,0
15616,2358,0671034251,8
15617,2358,0671502948,0
15618,2358,0671674919,0
15619,2358,0671702920,0
15620,2358,0671746065,8
15621,2358,0671793225,0
15622,2358,0671881930,0
15623,2358,0671881949,0
15624,2358,0671881957,0
15625,2358,0671881965,0
15626,2358,0671881973,0
15627,2358,0671881981,0
15628,2358,0671896768,0
15629,2358,0671899619,8
15630,2358,0679720200,0
15631,2358,0679802614,0
15632,2358,0684719045,0
15633,2358,0684853302,0
15634,2358,0684874318,0
15635,2358,0765340054,0
15636,2358,0786013567,0
15637,2358,0786881852,0
15638,2358,0807503193,0
15639,2358,0807503673,0
15640,2358,0807506451,0
15641,2358,0807507091,0
15642,2358,0807507946,0
15643,2358,0807509760,0
15644,2358,0807510092,0
15645,2358,0807515604,0
15646,2358,0807516287,0
15647,2358,0807534137,0
15648,2358,0807545465,0
15649,2358,0807552933,0
15650,2358,0807553670,0
15651,2358,0807553689,0
15652,2358,0807553727,0
15653,2358,0807553794,0
15654,2358,0807553913,0
15655,2358,080755393X,0
15656,2358,0807553980,0
15657,2358,0807559660,0
15658,2358,0807565350,0
15659,2358,0807572632,0
15660,2358,080757516X,0
15661,2358,0807580872,0
15662,2358,0807592072,0
15663,2358,0812509145,7
15664,2358,0812524608,6
15665,2358,1559029838,0
15666,2359,0385512104,0
15667,2363,0399143815,0
15668,2363,0440234948,6
15669,2363,0441004911,0
15670,2363,0451450787,9
15671,2363,0451450825,9
15672,2363,0451450876,9
15673,2363,0451451899,9
15674,2363,0451451996,9
15675,2363,0451452380,9
15676,2363,0451452542,9
15677,2363,0451453026,9
15678,2363,0451453689,9
15679,2363,0451453697,9
15680,2363,0451453700,9
15681,2363,0451453719,9
15682,2363,0451453727,9
15683,2363,0451456998,9
15684,2363,0451457374,9
15685,2363,0451457471,9
15686,2363,0451458184,9
15687,2363,0451458397,9
15688,2363,0451459954,9
15689,2363,0671023187,0
15690,2363,0671578375,5
15691,2363,0671726889,9
15692,2366,0553210092,8
15693,2368,0395390338,10
15694,2369,0676973604,8
15695,2374,081677014X,9
15696,2375,0345424719,7
15697,2375,0345465083,7
15698,2375,0385498721,0
15699,2375,0451459245,0
15700,2375,0671003755,9
15701,2375,0679746048,0
15702,2375,0684803143,7
15703,2375,0743417720,0
15704,2376,0446610100,6
15705,2379,0440224624,8
15706,2385,0440216745,7
15707,2385,0446604666,6
15708,2385,1857027795,8
15709,2386,0446672211,0
15710,2388,0142001740,6
15711,2389,3423202343,6
15712,2389,3423241012,0
15713,2389,3426021293,5
15714,2389,342660731X,0
15715,2389,344242979X,9
15716,2389,3453151720,0
15717,2389,3492110266,0
15718,2395,0312966970,0
15719,2398,8804473606,7
15720,2399,0345285549,0
15721,2399,0345317580,7
15722,2399,0345334310,8
15723,2399,0345337662,9
15724,2399,0345352238,0
15725,2399,0671730177,9
15726,2399,0671876015,9
15727,2399,0671876937,0
15728,2399,0812533666,4
15729,2399,0893757837,0
15730,2403,1575663104,0
15731,2404,0679766758,10
15732,2404,0874869226,0
15733,2404,0967224918,7
15734,2406,3257228449,4
15735,2406,3426620685,0
15736,2406,3442440246,3
15737,2406,3442450144,0
15738,2406,3442727758,5
15739,2406,3492215416,2
15740,2406,3492223990,0
15741,2406,3499431009,8
15742,2406,3548680291,0
15743,2406,3570204758,0
15744,2406,3596131545,4
15745,2406,3596505429,0
15746,2406,3746618959,5
15747,2406,3897053020,1
15748,2411,0061066591,0
15749,2411,0152017976,5
15750,2411,0152017984,6
15751,2411,0307100227,6
15752,2411,0671522728,5
15753,2411,0689835752,0
15754,2411,0717287998,5
15755,2411,0816735786,0
15756,2411,0886251788,5
15757,2411,0971880107,3
15758,2411,1590383141,0
15759,2414,0062502182,7
15760,2414,014300025X,6
15761,2414,0451176723,5
15762,2415,3596270952,9
15763,2415,3596271088,8
15764,2416,8477204055,7
15765,2417,051513290X,7
15766,2421,0151104506,8
15767,2421,0394577736,0
15768,2425,0425175006,7
15769,2436,0345426274,0
15770,2437,0061032093,9
15771,2437,0425176940,0
15772,2437,0425181979,8
15773,2437,042518238X,0
15774,2437,0425186857,0
15775,2437,0440236266,6
15776,2437,0515114693,9
15777,2437,0515120618,0
15778,2437,051512317X,7
15779,2437,0553576437,0
15780,2437,0671003518,9
15781,2437,0671725505,8
15782,2437,0671739751,9
15783,2439,0060004533,8
15784,2439,0060507403,8
15785,2439,0345367421,7
15786,2439,0380002930,10
15787,2439,0425130215,0
15788,2439,0425174468,7
15789,2439,044012929X,0
15790,2439,0553212761,8
15791,2439,0679767398,7
15792,2439,080215185X,9
15793,2442,8804314842,0
15794,2442,8804315X,10
15795,2442,8804320095,0
15796,2442,8804334878,5
15797,2442,8804358068,0
15798,2442,8804358092,0
15799,2442,8804359080,0
15800,2442,8804360976,6
15801,2442,8804368144,0
15802,2442,8804390662,0
15803,2442,8804400110,0
15804,2442,8804408782,6
15805,2442,8804408871,5
15806,2442,8804408898,5
15807,2442,8804422416,0
15808,2442,8804424605,5
15809,2442,8804427744,5
15810,2442,8804448997,0
15811,2442,8804464542,0
15812,2442,8804470909,0
15813,2442,8804476583,0
15814,2442,8804483148,5
15815,2442,8804501227,8
15816,2442,8804520620,6
15817,2442,880501821X,6
15818,2442,8806134817,5
15819,2442,8806147439,10
15820,2442,8806153390,0
15821,2442,8806155873,8
15822,2442,8806157957,0
15823,2442,8806158481,0
15824,2442,8806166484,7
15825,2442,8807081563X,0
15826,2442,8807804506,7
15827,2442,8807809907,10
15828,2442,880781076X,10
15829,2442,8807810778,10
15830,2442,8807812770,6
15831,2442,8807813386,8
15832,2442,8807813602,6
15833,2442,8807814099,0
15834,2442,8807814234,7
15835,2442,8807816016,10
15836,2442,8807840103,7
15837,2442,8817114170,5
15838,2442,8831508407,0
15839,2442,8835940125,0
15840,2442,883891544X,5
15841,2442,8842907464,0
15842,2442,8843804286,0
15843,2442,8844004662,10
15844,2442,8845126064,0
15845,2442,8845215989,8
15846,2442,8845217256,5
15847,2442,8845237303,0
15848,2442,8845251578,0
15849,2442,8845252906,0
15850,2442,8845408205,7
15851,2442,8845422968,0
15852,2442,884620002,0
15853,2442,8846200039,5
15854,2442,8846200381,5
15855,2442,8846200500,5
15856,2442,8846200578,0
15857,2442,8846200659,5
15858,2442,8846200934,0
15859,2442,8846201019,0
15860,2442,8846201825,5
15861,2442,8846202325,0
15862,2442,8846202570,7
15863,2442,8850202660,0
15864,2442,887068136X,0
15865,2442,887641035X,0
15866,2442,887684108386I,0
15867,2442,8876842527,7
15868,2442,8876843884,7
15869,2442,887684760X,0
15870,2442,8878182397,5
15871,2442,8878182427,0
15872,2442,8878186716,0
15873,2442,8878191388,8
